PartitionKey,RowKey,Timestamp,userSurveyRating,userSurveyRating@type,wizardSurveyTaskSuccessful,wizardSurveyTaskSuccessful@type
convs-quality,4a9785a4-3ef2-4987-a46d-cdb84c824ddd,2020-05-22T16:02:41.732Z,5,Edm.Double,false,Edm.Boolean
convs-quality,4ae81ca9-0a1d-4914-940e-732e7df0a79c,2020-05-22T16:02:36.014Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4b3ea92e-9f6c-4b9c-a56a-803c7f8d183c,2020-05-22T16:02:35.657Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4bbf9223-63b2-45ef-9571-2f12d4aa5211,2020-05-22T16:02:38.220Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4c0a8f4d-f93f-47ae-93cf-31ce8d2bf8a6,2020-05-22T16:02:41.352Z,4,Edm.Double,true,Edm.Boolean
convs-quality,4c2394b7-cfc4-4f07-9a51-bcfa3802cca0,2020-05-22T16:02:34.583Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4c6059eb-bfab-465a-9535-b8d2e6e5207f,2020-05-22T16:02:38.481Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4ca8be17-24f0-43e8-a3e1-32525fff8861,2020-05-22T16:02:41.918Z,4,Edm.Double,true,Edm.Boolean
convs-quality,4cab6b98-943e-4192-8678-1b340d88d7b4,2020-05-22T16:02:41.954Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4cb7b533-dbed-436f-8593-1fb3ea4b895c,2020-05-22T16:02:41.183Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4cd614f3-ca5c-4c1d-9346-8e0d91cc0213,2020-05-22T16:02:39.828Z,5,Edm.Double,false,Edm.Boolean
convs-quality,4cdcdc12-021d-4c32-9d1b-7444ba1c5a9b,2020-05-22T16:02:37.589Z,1,Edm.Double,true,Edm.Boolean
convs-quality,4cfbd8ed-7178-43cb-8a64-9e722b163e13,2020-05-22T16:02:35.237Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,4d0b0e92-6596-4f77-9050-be57768b0fd2,2020-05-22T16:02:35.748Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4d0c2c25-a4bb-42d2-957e-9e9dadcb5517,2020-05-22T16:02:36.533Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4d82ef1d-5d1d-464d-9f4c-85961a451047,2020-05-22T16:02:40.452Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4dbd5df6-f77f-4928-9d2f-b49e78313e1f,2020-05-22T16:02:35.601Z,4,Edm.Double,true,Edm.Boolean
convs-quality,4e83b0ac-b52c-4d04-a177-bdaad24cae48,2020-05-22T16:02:40.464Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4e968938-25f4-4c17-8c4c-72348a825576,2020-05-22T16:02:41.537Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4e99ef0f-156d-4ee4-9380-fbd5f87031fd,2020-05-22T16:02:37.174Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4ef6a204-e8f5-4d5a-b0c8-d12f6c4b3883,2020-05-22T16:02:41.171Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4f1748eb-abad-45bf-9f7b-ae03a1738780,2020-05-22T16:02:41.220Z,4,Edm.Double,true,Edm.Boolean
convs-quality,4f93bbce-9bba-4cb8-a2e0-fd7544e50676,2020-05-22T16:02:37.803Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4fb33419-3305-4050-8eee-a473e8be2d93,2020-05-22T16:02:38.639Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4fd7bb83-77db-40c3-bebc-ff18e67a789f,2020-05-22T16:02:35.578Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4fe471a8-edff-4b7a-940c-cc217ad1e51b,2020-05-22T16:02:35.567Z,5,Edm.Double,true,Edm.Boolean
convs-quality,4fe47dec-a35b-4523-8eb7-fe466724d966,2020-05-22T16:02:34.708Z,5,Edm.Double,true,Edm.Boolean
convs-quality,50177492-3493-4fcb-b047-9e229645ba21,2020-05-22T16:02:40.820Z,5,Edm.Double,true,Edm.Boolean
convs-quality,501e34fc-31ad-4c03-a1d5-b3b8e7b1121b,2020-05-22T16:02:39.221Z,5,Edm.Double,true,Edm.Boolean
convs-quality,505658b6-6cca-48eb-a8e7-3b7753f91de7,2020-05-22T16:02:40.551Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5088f7ea-f96b-4ff2-a333-6bb5cae788ce,2020-05-22T16:02:39.517Z,5,Edm.Double,true,Edm.Boolean
convs-quality,50f948e8-fa95-441e-bc09-6a37badf04d9,2020-05-22T16:02:38.381Z,5,Edm.Double,true,Edm.Boolean
convs-quality,514d211f-8e62-44a4-8b20-ff3099f2bf00,2020-05-22T16:02:36.271Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5170db3a-c5f0-4471-9fbe-238b04a6a95f,2020-05-22T16:02:40.502Z,5,Edm.Double,true,Edm.Boolean
convs-quality,51fc3437-ab16-4896-91ff-5764eb7464bb,2020-05-22T16:02:37.556Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5224a239-7a73-464d-809d-3598de30b9a9,2020-05-22T16:02:39.138Z,5,Edm.Double,true,Edm.Boolean
convs-quality,522fedc0-1f25-42e4-89de-9761216484b6,2020-05-22T16:02:35.408Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5231e25c-b0f0-4baf-a1dd-2191bb324bbb,2020-05-22T16:02:39.708Z,5,Edm.Double,true,Edm.Boolean
convs-quality,52371880-6dc2-4507-a2f8-2248e0642810,2020-05-22T16:02:41.088Z,4,Edm.Double,true,Edm.Boolean
convs-quality,52742d94-cf67-4212-8395-4aeb88235340,2020-05-22T16:02:39.523Z,4,Edm.Double,true,Edm.Boolean
convs-quality,5297d717-89f2-4f99-bd88-85a73f025b73,2020-05-22T16:02:40.384Z,,,true,Edm.Boolean
convs-quality,529ccbf4-0d43-4a28-bb07-3eba3ab7456b,2020-05-22T16:02:41.095Z,5,Edm.Double,true,Edm.Boolean
convs-quality,529e1f22-e7a4-4c2b-ab44-43a85ac9b2f5,2020-05-22T16:02:38.752Z,5,Edm.Double,true,Edm.Boolean
convs-quality,52be0dd8-8796-49e4-beb5-805f4145895e,2020-05-22T16:02:42.076Z,5,Edm.Double,true,Edm.Boolean
convs-quality,52c44154-fac7-4f56-9079-d629896bb94b,2020-05-22T16:02:39.340Z,5,Edm.Double,true,Edm.Boolean
convs-quality,53041200-77bf-4817-9e5b-dbf6e42f31f2,2020-05-22T16:02:40.246Z,4,Edm.Double,true,Edm.Boolean
convs-quality,530e292c-4dfb-4ddc-8c44-7c7894503336,2020-05-22T16:02:39.316Z,5,Edm.Double,true,Edm.Boolean
convs-quality,536fccd1-b775-4985-8ee5-908e787834f5,2020-05-22T16:02:41.272Z,4,Edm.Double,true,Edm.Boolean
convs-quality,53d953b8-45aa-46ad-b4bc-dd84f35029b3,2020-05-22T16:02:38.546Z,5,Edm.Double,true,Edm.Boolean
convs-quality,53e770fb-0f03-4f46-9f8d-47b54935c5cb,2020-05-22T16:02:41.488Z,5,Edm.Double,true,Edm.Boolean
convs-quality,53f42b07-0dba-47c3-85ca-27aafe3dd5ee,2020-05-22T16:02:37.861Z,3,Edm.Double,true,Edm.Boolean
convs-quality,53f45a40-e3f7-4310-9ef9-f602947b67c4,2020-05-22T16:02:39.032Z,5,Edm.Double,false,Edm.Boolean
convs-quality,540dbece-b715-425b-aea7-495bc9aa34f3,2020-05-22T16:02:35.802Z,4,Edm.Double,true,Edm.Boolean
convs-quality,54118fa8-0ee9-42cc-957a-2d9729ef6f67,2020-05-22T16:02:41.266Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5419d236-cd95-4375-8e6e-e7bd032d5b6f,2020-05-22T16:02:41.113Z,3,Edm.Double,true,Edm.Boolean
convs-quality,5449007c-427b-4daa-a000-cfb1dbe6724c,2020-05-22T16:02:42.182Z,5,Edm.Double,true,Edm.Boolean
convs-quality,545261dd-dd2c-4857-bde0-a1306a7d2d60,2020-05-22T16:02:36.224Z,5,Edm.Double,true,Edm.Boolean
convs-quality,547da4d0-a309-420e-b739-8721e2757c64,2020-05-22T16:02:36.441Z,3,Edm.Double,false,Edm.Boolean
convs-quality,548b9c9c-d387-4d54-bc5e-cab748f33991,2020-05-22T16:02:42.052Z,5,Edm.Double,true,Edm.Boolean
convs-quality,54b2f192-9c39-4c1c-8a6e-83d81441768e,2020-05-22T16:02:36.671Z,5,Edm.Double,true,Edm.Boolean
convs-quality,54d37315-9f9b-4115-8a78-57cbd6cdf7a1,2020-05-22T16:02:36.892Z,5,Edm.Double,true,Edm.Boolean
convs-quality,54ead7cc-e5e2-4f49-a209-e7b0a0de9fa4,2020-05-22T16:02:37.180Z,2,Edm.Double,true,Edm.Boolean
convs-quality,552b994a-5212-4b2d-b02d-a874a750cf5e,2020-05-22T16:02:36.665Z,5,Edm.Double,true,Edm.Boolean
convs-quality,55411cf5-0392-472a-981c-910c7d40f37d,2020-05-22T16:02:40.038Z,5,Edm.Double,true,Edm.Boolean
convs-quality,559b7b26-7f70-4625-9845-b77d4d0e0d97,2020-05-22T16:02:40.866Z,5,Edm.Double,true,Edm.Boolean
convs-quality,55a2d20f-7bf9-486a-9971-2fffa97cb2ce,2020-05-22T16:02:38.910Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,55adc7d1-c7dd-4023-8846-5301b90a65e4,2020-05-22T16:02:36.129Z,5,Edm.Double,true,Edm.Boolean
convs-quality,55de0c34-20d7-4bf1-b2b1-16ff43974cbc,2020-05-22T16:02:39.064Z,5,Edm.Double,true,Edm.Boolean
convs-quality,55fae699-6f07-451c-8066-9168ef93d077,2020-05-22T16:02:35.243Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5669d9dc-7121-45bc-8509-5219a04ce76c,2020-05-22T16:02:36.260Z,2,Edm.Double,false,Edm.Boolean
convs-quality,568df802-23e3-4575-9b9d-082c0673bca4,2020-05-22T16:02:34.960Z,5,Edm.Double,true,Edm.Boolean
convs-quality,56e66c06-6663-4da6-8dc2-317fbdfbb58f,2020-05-22T16:02:41.855Z,5,Edm.Double,false,Edm.Boolean
convs-quality,56ecdeca-165c-421d-8518-f8fccbe5cb8c,2020-05-22T16:02:40.167Z,4,Edm.Double,true,Edm.Boolean
convs-quality,570e8e12-9ad1-4e56-b6c1-99a118b79f26,2020-05-22T16:02:37.429Z,5,Edm.Double,true,Edm.Boolean
convs-quality,57b06806-b646-4e54-b7ef-e3bbdcb5b55e,2020-05-22T16:02:37.773Z,3,Edm.Double,true,Edm.Boolean
convs-quality,57c0e8f0-8d02-4960-9641-0c61ef12606e,2020-05-22T16:02:36.739Z,5,Edm.Double,true,Edm.Boolean
convs-quality,57da1917-5e30-419a-b0c8-088ceb1e9d44,2020-05-22T16:02:37.653Z,5,Edm.Double,true,Edm.Boolean
convs-quality,57e160b8-ab1c-4ea5-9fea-b404301ea80a,2020-05-22T16:02:36.197Z,3,Edm.Double,true,Edm.Boolean
convs-quality,58100f26-43f5-4801-aac5-717600095085,2020-05-22T16:02:39.375Z,5,Edm.Double,true,Edm.Boolean
convs-quality,582c9da0-c475-4955-881d-34a10e986715,2020-05-22T16:02:38.324Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5857088e-525e-47c1-abdb-0fb6c3c07deb,2020-05-22T16:02:41.148Z,5,Edm.Double,true,Edm.Boolean
convs-quality,586f0a3c-2d2f-428b-8e88-69d582c3a812,2020-05-22T16:02:37.325Z,5,Edm.Double,true,Edm.Boolean
convs-quality,58ca03db-d63e-4c5a-999a-8d3a8f1b35ba,2020-05-22T16:02:39.684Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5978fada-9d80-4fa2-b976-e7e1cb68ed08,2020-05-22T16:02:40.944Z,5,Edm.Double,true,Edm.Boolean
convs-quality,59d2af4d-14ce-4b71-b190-b08781d8789e,2020-05-22T16:02:36.886Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5a17ad86-a5d5-4155-ac60-63b8ca90e304,2020-05-22T16:02:41.501Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5a33b1a9-ec51-42eb-a7f6-995754bc770f,2020-05-22T16:02:41.778Z,2,Edm.Double,true,Edm.Boolean
convs-quality,5a4d7eeb-bda1-4e2e-bdfb-0d278c32ddc2,2020-05-22T16:02:38.540Z,4,Edm.Double,true,Edm.Boolean
convs-quality,5ab8c26c-04b7-48e3-98f7-6e296da2cade,2020-05-22T16:02:36.585Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5ae76e50-5b48-4166-9f6d-67aaabd7bcaa,2020-05-22T16:02:34.269Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5ae917b4-f1c4-4713-af03-e1277c31ff04,2020-05-22T16:02:37.762Z,4,Edm.Double,true,Edm.Boolean
convs-quality,5ae94e81-177f-4d0c-a1bc-575af8a6f7a9,2020-05-22T16:02:35.641Z,4,Edm.Double,false,Edm.Boolean
convs-quality,5aede9bd-79d2-4187-83fa-8ae4db1f1abe,2020-05-22T16:02:40.627Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,5b04754e-0939-4dd2-97c3-554d86127a83,2020-05-22T16:02:38.534Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5b11fc99-2ed3-42e7-af51-90b36d3ab195,2020-05-22T16:02:39.852Z,4,Edm.Double,true,Edm.Boolean
convs-quality,5b50c7dd-000a-405c-ab2d-887a9ea7bc24,2020-05-22T16:02:34.497Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5bdf52f4-4c91-4b13-9bcb-b1af5920abbd,2020-05-22T16:02:36.124Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5c0e3792-602c-4420-aa37-dc56825f9e98,2020-05-22T16:02:34.749Z,5,Edm.Double,false,Edm.Boolean
convs-quality,5c5ce00a-44c5-4cb7-98fd-d992b15c90d1,2020-05-22T16:02:38.529Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5c7a0bd0-f9cb-43dd-b140-d84d8e28dcff,2020-05-22T16:02:37.832Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5cdbf91d-d06f-44cd-a8bf-95fbdfb2a1a6,2020-05-22T16:02:41.160Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5d31495e-a6dc-4f77-aa92-35ad3e292deb,2020-05-22T16:02:40.431Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5d3ca466-2fc3-4964-9bc3-928d29a95e37,2020-05-22T16:02:35.731Z,1,Edm.Double,true,Edm.Boolean
convs-quality,5d6302cb-5a49-4184-a1d2-acf065605e7a,2020-05-22T16:02:37.573Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5d9c51c3-8c18-4f0d-8fa5-94bc2176dc27,2020-05-22T16:02:36.101Z,3,Edm.Double,true,Edm.Boolean
convs-quality,5e0f7f23-a299-4d76-862d-14eb81076356,2020-05-22T16:02:39.226Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5e10197e-02a8-4fea-924c-f28ac9edb739,2020-05-22T16:02:38.827Z,4,Edm.Double,true,Edm.Boolean
convs-quality,5e3bca04-beb5-4d0d-9479-f4e2fe90a071,2020-05-22T16:02:35.254Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5e4a675e-e7c1-4a8e-a9fb-e989a9d90e5f,2020-05-22T16:02:40.338Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5e7f5d75-04bd-49a0-a33e-ac38fb5e78ba,2020-05-22T16:02:39.421Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5e9abb61-d29c-4c82-bbde-277a94da53f4,2020-05-22T16:02:41.037Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5e9db93d-4af2-40cd-8099-a86d435d44a8,2020-05-22T16:02:34.595Z,3,Edm.Double,false,Edm.Boolean
convs-quality,5ea22dcb-0ff4-4143-aed5-be07ad3b0d20,2020-05-22T16:02:37.907Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5eb0d3b9-199b-41cc-b5b9-40527ff8e631,2020-05-22T16:02:34.690Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5ecbe3a9-74f6-4341-9835-45bab52bd671,2020-05-22T16:02:34.844Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5ed7d701-9409-43c3-896a-307d7fe52672,2020-05-22T16:02:40.750Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f04f093-bdaa-4494-a090-f43fba3fc88b,2020-05-22T16:02:41.311Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f2955de-eaf2-4eba-abfb-6de992267993,2020-05-22T16:02:35.053Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f596ba5-c228-4925-b87b-95f13fd0b5f0,2020-05-22T16:02:42.088Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f646ef7-09b7-4d97-bbd2-4fcca06bfe9f,2020-05-22T16:02:35.866Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f782816-606c-4724-95ef-684c69d35ebc,2020-05-22T16:02:38.033Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5f9e2aeb-d8d2-4656-9372-7b43ee786d65,2020-05-22T16:02:40.470Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5fbbe743-1583-483c-907c-00798cc071f4,2020-05-22T16:02:41.560Z,5,Edm.Double,true,Edm.Boolean
convs-quality,5ff3ff91-5404-4243-86c5-55458760a5d8,2020-05-22T16:02:41.001Z,5,Edm.Double,true,Edm.Boolean
convs-quality,601af2b5-425f-4c3d-9ec4-83ec2dac0f76,2020-05-22T16:02:38.121Z,4,Edm.Double,true,Edm.Boolean
convs-quality,60331d35-2894-42cd-8e4c-7a0cb4e03cea,2020-05-22T16:02:35.101Z,5,Edm.Double,false,Edm.Boolean
convs-quality,607635dd-ea22-40da-b57d-e4e7cd9c2044,2020-05-22T16:02:39.633Z,5,Edm.Double,false,Edm.Boolean
convs-quality,60f75038-043d-4be2-addb-711e6ca3900c,2020-05-22T16:02:36.858Z,5,Edm.Double,true,Edm.Boolean
convs-quality,61078bb7-9284-4f84-b4de-365331e635ae,2020-05-22T16:02:37.578Z,5,Edm.Double,true,Edm.Boolean
convs-quality,612b6313-1c01-462f-b6c1-dc51be998908,2020-05-22T16:02:38.523Z,5,Edm.Double,true,Edm.Boolean
convs-quality,615c24dc-5701-4eb6-9469-8088203080b8,2020-05-22T16:02:34.491Z,5,Edm.Double,false,Edm.Boolean
convs-quality,6195af83-f598-4d20-9f03-4ff3400dc466,2020-05-22T16:02:38.598Z,4,Edm.Double,true,Edm.Boolean
convs-quality,61b146bd-31ee-436b-81c8-f0062137095e,2020-05-22T16:02:42.208Z,3.5,Edm.Double,true,Edm.Boolean
convs-quality,620ad481-0ed4-4cb5-b9bd-ae72a924d94d,2020-05-22T16:02:38.668Z,5,Edm.Double,true,Edm.Boolean
convs-quality,62dbe208-daee-420f-b915-063a53ae9617,2020-05-22T16:02:39.799Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6384e07f-e44c-45b4-b59d-28b51f63ef9e,2020-05-22T16:02:42.164Z,5,Edm.Double,true,Edm.Boolean
convs-quality,639a9a43-d421-4344-a69e-6daaec42e8be,2020-05-22T16:02:40.661Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,63ff946f-5c85-4653-a735-95fc9f3be566,2020-05-22T16:02:40.132Z,5,Edm.Double,true,Edm.Boolean
convs-quality,648994e8-a0d9-4bfd-b44f-6f92ca181add,2020-05-22T16:02:40.033Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6515bf31-f32c-4b43-a312-e526dee65e0e,2020-05-22T16:02:40.103Z,4,Edm.Double,true,Edm.Boolean
convs-quality,65784609-5d80-4acd-b39f-b27b7ee4c648,2020-05-22T16:02:37.460Z,3,Edm.Double,true,Edm.Boolean
convs-quality,658bb896-cd0a-4e92-808a-2db5e40ea780,2020-05-22T16:02:34.731Z,2,Edm.Double,false,Edm.Boolean
convs-quality,659644c1-cbcf-4966-93bd-3feef021dec0,2020-05-22T16:02:38.265Z,5,Edm.Double,true,Edm.Boolean
convs-quality,65eaf400-deb9-4a47-a0a1-828813c45a20,2020-05-22T16:02:39.961Z,4,Edm.Double,true,Edm.Boolean
convs-quality,660f2f7a-b660-4f2c-aae9-e5cdb28d818c,2020-05-22T16:02:34.288Z,4,Edm.Double,false,Edm.Boolean
convs-quality,668babea-22dd-4fd7-aa17-55b99706b66c,2020-05-22T16:02:37.290Z,5,Edm.Double,true,Edm.Boolean
convs-quality,66a57c76-b33c-4946-a4f7-a2e012256db8,2020-05-22T16:02:37.168Z,5,Edm.Double,true,Edm.Boolean
convs-quality,66ce56a5-3359-4b71-acb8-b469b14d8594,2020-05-22T16:02:35.556Z,4,Edm.Double,true,Edm.Boolean
convs-quality,670af927-0977-4302-a655-52d3bfcb3cb5,2020-05-22T16:02:37.214Z,5,Edm.Double,true,Edm.Boolean
convs-quality,67154f72-fcd8-40c6-adc1-0680a3fc3744,2020-05-22T16:02:35.584Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6774aa2a-929e-4e67-af07-444a71ebc397,2020-05-22T16:02:36.388Z,5,Edm.Double,false,Edm.Boolean
convs-quality,67c9fbcb-92b4-4140-b086-acb48eafaf6b,2020-05-22T16:02:39.933Z,5,Edm.Double,true,Edm.Boolean
convs-quality,67fd37dd-7fda-4ec6-9727-ab6bf012943f,2020-05-22T16:02:39.322Z,5,Edm.Double,true,Edm.Boolean
convs-quality,68da15c4-45d3-46fa-aa6f-df08b8ec003c,2020-05-22T16:02:36.336Z,5,Edm.Double,true,Edm.Boolean
convs-quality,68fe0b18-aa14-4186-8c84-64f858ce95bf,2020-05-22T16:02:35.023Z,5,Edm.Double,false,Edm.Boolean
convs-quality,692fb87b-a110-44e0-8a00-fad8327fdae4,2020-05-22T16:02:36.400Z,5,Edm.Double,true,Edm.Boolean
convs-quality,695b068b-9461-4b92-9e0d-9410a6ef166d,2020-05-22T16:02:38.341Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6966936c-7a0c-41e0-861c-9627d6de9d2e,2020-05-22T16:02:40.557Z,4,Edm.Double,true,Edm.Boolean
convs-quality,696d91c9-d713-4c64-b991-ba0f874b90e0,2020-05-22T16:02:36.845Z,5,Edm.Double,true,Edm.Boolean
convs-quality,69a56f5f-1497-49aa-8cb1-348ce64e0ec7,2020-05-22T16:02:36.688Z,5,Edm.Double,true,Edm.Boolean
convs-quality,69e6cb5e-9b0e-4343-9a18-b6152c35f32a,2020-05-22T16:02:38.517Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6a0007e8-25d9-4ff9-ac72-6f5b70bc95ff,2020-05-22T16:02:41.476Z,4,Edm.Double,true,Edm.Boolean
convs-quality,6a4851e4-c4d9-4a4d-9b1b-93d3e1175184,2020-05-22T16:02:40.854Z,2,Edm.Double,true,Edm.Boolean
convs-quality,6a77ddd2-9d6e-47ae-bcba-1f9191253f98,2020-05-22T16:02:39.916Z,4,Edm.Double,true,Edm.Boolean
convs-quality,6aa80b07-ee4b-4aea-81c8-2d052ca78a60,2020-05-22T16:02:39.724Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6b44b1b8-99bf-4d8e-8e3f-117c170c8524,2020-05-22T16:02:40.616Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6b5b4d70-d16e-40c6-9fc8-53f921a94839,2020-05-22T16:02:37.157Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6bb53c15-d7f3-4584-bdf1-9dcb27f89ffa,2020-05-22T16:02:34.362Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6c13b901-07b7-46f7-b8ab-1176c6f5d9a8,2020-05-22T16:02:39.742Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6c68519c-7229-4e2f-ae21-f1a31410fc43,2020-05-22T16:02:35.766Z,4,Edm.Double,true,Edm.Boolean
convs-quality,6c9739d2-4840-43a9-99f1-6a4254c5068f,2020-05-22T16:02:40.021Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6cb4c9c6-eed3-442c-b921-1594ad4130e1,2020-05-22T16:02:41.720Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6cf0edee-d1eb-4ed1-b44d-3556a8bf4531,2020-05-22T16:02:38.701Z,2,Edm.Double,true,Edm.Boolean
convs-quality,6d0e90ed-688e-45fa-975b-e6a3b7c7549a,2020-05-22T16:02:41.883Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6d1b88f2-5542-406a-aac0-3fe17f485a73,2020-05-22T16:02:40.195Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6d2b9a3c-ab7f-429c-9ea1-5817c8752853,2020-05-22T16:02:34.344Z,4,Edm.Double,true,Edm.Boolean
convs-quality,6d8df603-7e14-476f-a150-fc6d75506bb5,2020-05-22T16:02:40.884Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,6e071ce7-8242-42b8-a02f-328bbf17dd17,2020-05-22T16:02:41.618Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6e31e48f-5e6d-47af-a52e-d22c00359032,2020-05-22T16:02:42.129Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6e4314dc-8586-4f4e-b96c-7afb8a1057d4,2020-05-22T16:02:35.966Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6e67ed28-e94c-4fab-96b6-68569a92682f,2020-05-22T16:02:34.263Z,2,Edm.Double,false,Edm.Boolean
convs-quality,6e8d9a3e-cbb4-49fb-bc13-4f3ce7209ff3,2020-05-22T16:02:35.294Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6ed26c19-5550-41a7-bfea-bccebf0ecbd6,2020-05-22T16:02:34.755Z,5,Edm.Double,true,Edm.Boolean
convs-quality,6ee46cd1-354a-451e-a7fd-03be3ace9eb1,2020-05-22T16:02:36.090Z,5,Edm.Double,false,Edm.Boolean
convs-quality,6f9e6b30-7bbe-4896-940c-36a8587132d6,2020-05-22T16:02:39.870Z,4,Edm.Double,true,Edm.Boolean
convs-quality,7153d74a-2df1-4e0b-8f37-33e195f3c55b,2020-05-22T16:02:40.907Z,3,Edm.Double,true,Edm.Boolean
convs-quality,715667c2-e006-4e1c-b8e4-921744ad5302,2020-05-22T16:02:40.149Z,5,Edm.Double,true,Edm.Boolean
convs-quality,7159e595-bed0-4ca1-a7d1-bba0e8052d13,2020-05-22T16:02:36.158Z,5,Edm.Double,true,Edm.Boolean
convs-quality,7187b6af-fca7-4172-9aa1-8e422cfc4bf2,2020-05-22T16:02:41.260Z,5,Edm.Double,true,Edm.Boolean
convs-quality,71947f4e-b7bb-4bbe-a6a8-c7807c112b70,2020-05-22T16:02:36.412Z,5,Edm.Double,true,Edm.Boolean
convs-quality,719a1e86-4bd4-4e58-9849-5c43e2b2ae41,2020-05-22T16:02:39.673Z,5,Edm.Double,true,Edm.Boolean
convs-quality,71b21b86-2d05-4372-a0ee-6ed64b0ddc42,2020-05-22T16:02:42.315Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,71dcac79-5a78-40a9-88dd-65be5c465447,2020-05-22T16:02:38.997Z,5,Edm.Double,true,Edm.Boolean
convs-quality,721d166f-bbde-4181-9493-c6aa450f7cc7,2020-05-22T16:02:39.015Z,5,Edm.Double,true,Edm.Boolean
convs-quality,722a97e5-aa5e-48fb-9899-765e2efa88ad,2020-05-22T16:02:40.190Z,5,Edm.Double,true,Edm.Boolean
convs-quality,725845c4-9e9d-42b6-bce8-36616df4428e,2020-05-22T16:02:40.632Z,5,Edm.Double,true,Edm.Boolean
convs-quality,726a1433-0b21-4691-84e4-580a25c5bda1,2020-05-22T16:02:38.259Z,5,Edm.Double,true,Edm.Boolean
